,Scores,Alive_Duration
2130,6,196
2131,0,46
2132,20,787
2133,5,211
2134,7,337
2135,1,64
2136,4,196
2137,5,155
2138,1,64
2139,8,275
2140,20,857
2141,1,72
2142,12,562
2143,5,210
2144,11,540
2145,9,462
2146,4,197
2147,7,167
2148,9,413
2149,8,299
2150,6,266
2151,4,171
2152,5,183
2153,10,350
2154,11,376
2155,1,55
2156,8,373
2157,18,516
2158,7,294
2159,4,168
2160,5,180
2161,7,410
2162,7,335
2163,0,70
2164,1,61
2165,7,312
2166,10,394
2167,7,169
2168,5,277
2169,4,265
2170,5,164
2171,6,271
2172,1,70
2173,9,355
2174,4,81
2175,10,357
2176,6,335
2177,10,455
2178,8,397
2179,5,150
2180,9,418
2181,7,276
2182,8,288
2183,7,303
2184,4,165
2185,4,157
2186,13,425
2187,5,271
2188,4,161
2189,8,391
2190,5,159
2191,1,56
2192,9,348
2193,7,369
2194,8,257
2195,6,242
2196,0,37
2197,6,248
2198,9,311
2199,8,368
2200,9,224
2201,1,67
2202,15,620
2203,6,370
2204,8,334
2205,11,500
2206,4,217
2207,5,262
2208,0,55
2209,4,148
2210,1,82
2211,9,460
2212,7,361
2213,6,204
2214,15,449
2215,5,224
2216,4,118
2217,7,416
2218,5,217
2219,9,356
2220,0,44
2221,6,211
2222,11,381
2223,8,270
2224,14,443
2225,5,238
2226,4,163
2227,6,260
2228,5,185
2229,6,199
2230,7,304
2231,10,354
2232,5,179
2233,5,235
2234,3,185
2235,4,205
2236,8,473
2237,4,219
2238,9,220
2239,4,131
2240,9,291
2241,8,309
2242,0,23
2243,13,355
2244,14,587
2245,8,336
2246,3,122
2247,5,236
2248,11,385
2249,7,284
2250,8,245
2251,5,191
2252,10,370
2253,4,188
2254,7,335
2255,4,169
2256,12,450
2257,7,216
2258,8,198
2259,9,350
2260,9,452
2261,10,362
2262,11,410
2263,11,408
2264,8,193
2265,4,169
2266,5,216
2267,15,560
2268,11,425
2269,0,27
2270,6,387
2271,0,22
2272,0,57
2273,4,174
2274,8,222
2275,9,315
2276,11,512
2277,7,275
2278,5,134
2279,6,208
2280,5,152
2281,10,381
2282,5,154
2283,14,454
2284,14,401
2285,8,279
2286,6,149
2287,5,206
2288,11,483
2289,12,486
2290,6,163
2291,8,308
2292,11,326
2293,9,398
2294,9,358
2295,11,422
2296,7,227
2297,5,172
2298,9,393
2299,5,198
2300,4,102
2301,14,534
2302,26,930
2303,5,173
2304,15,618
2305,7,358
2306,12,603
2307,2,146
2308,8,348
2309,5,264
2310,14,551
2311,15,696
2312,11,410
2313,4,172
2314,14,532
2315,11,391
2316,8,394
2317,5,249
2318,8,431
2319,2,110
2320,7,298
2321,6,312
2322,6,161
2323,1,64
2324,6,191
2325,5,288
2326,4,182
2327,1,102
2328,4,215
2329,5,160
2330,6,303
2331,0,66
2332,10,247
2333,15,459
2334,9,280
2335,7,223
2336,4,118
2337,3,193
2338,4,211
2339,6,233
2340,6,245
2341,9,426
2342,1,47
2343,9,390
2344,4,147
2345,10,374
2346,18,688
2347,5,199
2348,0,62
2349,12,404
2350,5,174
2351,4,128
2352,13,547
2353,13,524
2354,6,161
2355,11,357
2356,9,375
2357,3,129
2358,12,455
2359,9,429
2360,16,628
2361,6,160
2362,5,230
2363,8,195
2364,9,283
2365,3,202
2366,6,278
2367,10,333
2368,6,226
2369,7,257
2370,5,137
2371,4,172
2372,4,113
2373,4,148
2374,7,245
2375,8,213
2376,2,143
2377,9,375
2378,0,54
2379,10,459
2380,5,234
2381,6,368
2382,6,213
2383,9,334
2384,4,299
2385,3,154
2386,7,296
2387,1,54
2388,4,128
2389,3,145
2390,1,63
2391,10,413
2392,11,335
2393,7,280
2394,3,227
2395,5,177
2396,6,206
2397,8,352
2398,9,408
2399,4,159
2400,14,589
2401,4,183
2402,8,389
2403,10,378
2404,5,152
2405,3,136
2406,15,581
2407,6,257
2408,10,638
2409,5,269
2410,6,240
2411,8,328
2412,13,461
2413,2,82
2414,3,133
2415,11,372
2416,19,901
2417,4,192
2418,10,421
2419,13,458
2420,6,214
2421,8,292
2422,0,54
2423,2,70
2424,6,322
2425,4,194
2426,7,258
2427,0,26
2428,7,299
2429,9,378
2430,6,278
2431,17,667
2432,3,94
2433,20,856
2434,7,212
2435,4,139
2436,6,217
2437,9,290
2438,18,704
2439,5,221
2440,12,447
2441,12,482
2442,15,448
2443,13,509
2444,9,359
2445,8,316
2446,0,60
2447,7,233
2448,1,39
2449,4,172
2450,3,165
2451,12,370
2452,6,269
2453,4,175
2454,6,269
2455,4,165
2456,6,309
2457,6,251
2458,12,406
2459,22,654
2460,1,84
2461,7,220
2462,15,514
2463,16,736
2464,14,553
2465,9,457
2466,9,327
2467,5,166
2468,13,580
2469,4,118
2470,11,394
2471,4,120
2472,9,419
2473,7,411
2474,3,193
2475,7,225
2476,2,92
2477,6,200
2478,6,211
2479,13,528
2480,9,429
2481,9,278
2482,9,314
2483,11,527
2484,17,523
2485,10,364
2486,11,341
2487,6,278
2488,17,718
2489,13,384
2490,16,503
2491,22,771
2492,10,307
2493,4,112
2494,8,285
2495,13,494
2496,22,824
2497,0,42
2498,18,632
2499,18,752
2500,10,343
2501,4,113
2502,10,397
2503,8,224
2504,10,331
2505,8,289
2506,23,747
2507,10,259
2508,9,390
2509,7,387
2510,10,301
2511,4,175
2512,9,307
2513,14,532
2514,6,128
2515,14,560
2516,18,659
2517,12,348
2518,1,89
2519,9,259
2520,4,149
2521,12,500
2522,15,420
2523,7,373
2524,3,90
2525,19,632
2526,9,400
2527,11,382
2528,8,377
2529,8,369
2530,4,238
2531,18,797
2532,5,163
2533,9,316
2534,1,73
2535,12,401
2536,5,175
2537,1,38
2538,7,254
2539,9,445
2540,27,968
2541,4,141
2542,16,492
2543,6,146
2544,15,671
2545,18,630
2546,16,467
2547,8,355
2548,6,239
2549,9,317
2550,25,926
2551,17,710
2552,9,387
2553,33,1096
2554,15,474
2555,4,159
2556,12,490
2557,22,767
2558,14,396
2559,8,401
2560,2,33
2561,11,434
2562,18,763
2563,18,544
2564,13,346
2565,19,570
2566,7,272
2567,29,985
2568,24,821
2569,15,593
2570,23,853
2571,17,593
2572,4,120
2573,18,785
2574,15,490
2575,9,263
2576,0,32
2577,0,31
2578,12,342
2579,7,280
2580,5,143
2581,0,97
2582,5,211
2583,14,428
2584,13,622
2585,9,259
2586,18,611
2587,5,216
2588,5,171
2589,10,349
2590,6,100
2591,7,330
2592,11,383
2593,8,183
2594,16,573
2595,2,66
2596,4,157
2597,4,121
2598,14,459
2599,7,208
2600,7,263
2601,20,752
2602,28,976
2603,15,558
2604,21,722
2605,9,315
2606,4,152
2607,8,210
2608,0,26
2609,6,296
2610,6,272
2611,6,278
2612,14,560
2613,8,291
2614,18,649
2615,10,404
2616,4,197
2617,17,655
2618,2,96
2619,5,217
2620,21,821
2621,10,427
2622,8,216
2623,34,1176
2624,17,656
2625,18,588
2626,7,318
2627,9,369
2628,0,107
2629,35,1302
2630,0,98
2631,6,181
2632,4,177
2633,19,882
2634,0,103
2635,14,491
2636,5,218
2637,18,725
2638,4,222
2639,8,271
2640,12,324
2641,13,416
2642,13,424
2643,22,749
2644,20,579
2645,6,183
2646,8,281
2647,6,239
2648,19,717
2649,7,201
2650,5,275
2651,5,173
2652,18,769
2653,15,565
2654,3,152
2655,9,365
2656,5,188
2657,3,124
2658,4,127
2659,9,301
2660,9,415
2661,17,628
2662,0,118
2663,15,655
2664,7,251
2665,1,64
2666,4,91
2667,11,381
2668,15,666
2669,14,418
2670,17,863
2671,15,420
2672,7,337
2673,4,71
2674,9,334
2675,4,116
2676,13,418
2677,12,476
2678,6,248
2679,5,143
2680,4,159
2681,5,203
2682,8,257
2683,9,349
2684,8,294
2685,4,154
2686,9,271
2687,6,226
2688,6,200
2689,15,628
2690,13,551
2691,12,452
2692,15,412
2693,7,251
2694,11,440
2695,5,192
2696,9,289
2697,22,754
2698,3,62
2699,20,769
2700,12,289
2701,2,110
2702,16,707
2703,20,763
2704,17,455
2705,9,347
2706,6,295
2707,13,302
2708,3,111
2709,25,861
2710,22,789
2711,10,439
2712,7,217
2713,11,414
2714,22,812
2715,13,503
2716,7,193
2717,6,204
2718,6,255
2719,5,278
2720,0,40
2721,11,462
2722,13,441
2723,17,658
2724,22,808
2725,15,446
2726,13,595
2727,14,423
2728,25,922
2729,18,569
2730,4,118
2731,8,306
2732,11,414
2733,11,444
2734,8,245
2735,6,224
2736,5,161
2737,5,309
2738,8,253
2739,18,577
2740,13,622
2741,8,330
2742,5,213
2743,4,172
2744,16,631
2745,5,199
2746,4,167
2747,5,165
2748,19,733
2749,13,437
2750,10,360
2751,8,293
2752,37,1363
2753,27,1082
2754,11,361
2755,4,171
2756,6,232
2757,10,311
2758,7,234
2759,3,121
2760,7,253
2761,11,338
2762,14,585
2763,4,140
2764,9,292
2765,12,432
2766,8,377
2767,15,444
2768,9,341
2769,4,214
2770,10,432
2771,6,175
2772,17,598
2773,13,420
2774,6,247
2775,8,363
2776,13,432
2777,13,496
2778,4,143
2779,0,28
2780,11,339
2781,4,107
2782,17,576
2783,11,366
2784,3,153
2785,13,467
2786,2,82
2787,7,278
2788,21,917
2789,0,38
2790,12,533
2791,11,437
2792,17,687
2793,7,289
2794,14,489
2795,9,319
2796,12,491
2797,14,436
2798,11,345
2799,18,628
2800,30,843
2801,11,445
2802,14,501
2803,10,323
2804,15,677
2805,16,330
2806,7,194
2807,0,80
2808,8,218
2809,24,815
2810,27,903
2811,1,43
2812,27,964
2813,8,187
2814,11,417
2815,10,355
2816,5,188
2817,10,443
2818,5,169
2819,8,262
2820,6,148
2821,6,249
2822,18,570
2823,16,537
2824,12,450
2825,2,144
2826,16,462
2827,5,155
2828,8,366
2829,2,142
2830,8,284
2831,9,334
2832,9,243
2833,3,117
2834,22,864
2835,18,687
2836,16,583
2837,4,148
2838,12,619
2839,13,445
2840,19,663
2841,8,283
2842,6,235
2843,7,244
2844,7,231
2845,12,639
2846,4,90
2847,16,531
2848,1,55
2849,8,269
2850,6,334
2851,10,382
2852,8,395
2853,24,902
2854,21,770
2855,11,455
2856,13,397
2857,29,927
2858,10,362
2859,16,517
2860,4,87
2861,5,272
2862,2,147
2863,26,1122
2864,11,317
2865,4,155
2866,35,1383
2867,7,290
2868,25,820
2869,6,210
2870,31,1127
2871,8,255
2872,7,159
2873,6,230
2874,16,704
2875,44,1484
2876,9,305
2877,6,254
2878,10,375
2879,21,707
2880,33,1307
2881,20,663
2882,14,485
2883,5,161
2884,35,1323
2885,13,514
2886,9,285
2887,9,383
2888,17,548
2889,21,701
2890,9,381
2891,17,667
2892,5,193
2893,0,48
2894,13,604
2895,8,243
2896,8,306
2897,7,195
2898,5,146
2899,12,381
2900,5,216
2901,27,993
2902,8,329
2903,0,40
2904,8,417
2905,10,423
2906,4,166
2907,30,918
2908,4,116
2909,0,116
2910,6,258
2911,7,145
2912,22,857
2913,10,397
2914,31,1147
2915,8,144
2916,14,550
2917,26,961
2918,21,803
2919,23,847
2920,7,292
2921,14,542
2922,11,325
2923,7,263
2924,25,836
2925,26,956
2926,16,603
2927,29,955
2928,11,375
2929,18,624
2930,26,1037
2931,7,239
2932,41,1469
2933,4,109
2934,20,714
2935,4,154
2936,23,783
2937,11,520
2938,37,1348
2939,16,613
2940,10,314
2941,16,547
2942,14,498
2943,10,386
2944,18,601
2945,0,226
2946,20,766
2947,26,953
2948,16,535
2949,4,126
2950,10,278
2951,7,273
2952,6,160
2953,14,551
2954,26,1017
2955,9,377
2956,0,63
2957,14,547
2958,0,86
2959,11,426
2960,5,227
2961,10,261
2962,20,731
2963,8,367
2964,12,403
2965,11,459
2966,8,247
2967,21,843
2968,6,242
2969,13,385
2970,6,231
2971,16,564
2972,9,312
2973,4,86
2974,5,168
2975,6,305
2976,7,388
2977,15,665
2978,4,196
2979,29,1026
2980,10,391
2981,18,504
2982,12,428
2983,12,391
2984,2,83
2985,13,427
2986,5,119
2987,19,710
2988,14,565
2989,5,156
2990,4,128
2991,7,219
2992,10,302
2993,20,727
2994,7,336
2995,15,672
2996,46,1457
2997,12,431
2998,6,203
2999,11,415
3000,9,351
3001,33,1038
3002,16,507
3003,3,202
3004,9,304
3005,26,738
3006,10,383
3007,19,704
3008,30,977
3009,5,198
3010,10,500
3011,10,334
3012,6,209
3013,8,274
3014,16,560
3015,10,285
3016,4,126
3017,10,373
3018,17,547
3019,28,1020
3020,20,634
3021,20,844
3022,0,211
3023,12,538
3024,5,208
3025,5,190
3026,4,139
3027,18,572
3028,19,568
3029,3,169
3030,20,866
3031,9,317
3032,4,197
3033,15,410
3034,6,254
3035,22,769
3036,19,675
3037,0,48
3038,11,359
3039,9,333
3040,13,455
3041,24,883
3042,20,800
3043,11,427
3044,13,367
3045,7,270
3046,19,558
3047,19,477
3048,6,236
3049,4,163
3050,11,322
3051,26,823
3052,22,870
3053,24,744
3054,9,345
3055,11,343
3056,20,700
3057,15,689
3058,16,755
3059,4,148
3060,10,390
3061,13,440
3062,36,1327
3063,22,772
3064,12,516
3065,7,271
3066,3,94
3067,18,499
3068,7,208
3069,15,527
3070,11,434
3071,12,426
3072,23,762
3073,9,371
3074,22,688
3075,8,338
3076,16,469
3077,12,426
3078,20,576
3079,9,297
3080,7,247
3081,10,386
3082,1,38
3083,14,615
3084,10,414
3085,6,229
3086,12,374
3087,21,726
3088,16,572
3089,11,354
3090,38,1379
3091,13,461
3092,8,267
3093,7,173
3094,10,324
3095,8,334
3096,18,545
3097,19,652
3098,6,121
3099,9,328
3100,42,1379
3101,9,274
3102,0,35
3103,21,728
3104,11,377
3105,26,854
3106,24,789
3107,29,1056
3108,16,688
3109,0,84
3110,12,419
3111,23,806
3112,14,544
3113,7,291
3114,10,417
3115,11,376
3116,16,504
3117,14,481
3118,4,130
3119,14,496
3120,12,384
3121,6,283
3122,9,350
3123,11,261
3124,8,309
3125,27,918
3126,8,359
3127,16,500
3128,24,872
3129,8,366
3130,26,876
3131,9,310
3132,29,1066
3133,20,762
3134,25,722
3135,10,312
3136,15,760
3137,18,554
3138,3,138
3139,4,151
3140,10,428
3141,15,538
3142,16,627
3143,25,843
3144,18,791
3145,18,614
3146,6,289
3147,6,178
3148,11,435
3149,4,213
3150,4,220
3151,23,665
3152,20,794
3153,36,1283
3154,5,275
3155,18,686
3156,3,148
3157,14,413
3158,11,425
3159,7,212
3160,33,1201
3161,8,274
3162,10,367
3163,9,368
3164,19,597
3165,22,800
3166,6,207
3167,11,393
3168,25,641
3169,4,95
3170,38,1068
3171,13,389
3172,13,368
3173,4,136
3174,11,365
3175,8,312
3176,11,408
3177,12,467
3178,11,478
3179,8,232
3180,4,186
3181,12,643
3182,17,561
3183,35,1412
3184,7,263
3185,8,262
3186,13,351
3187,25,805
3188,7,252
3189,22,936
3190,15,595
3191,21,745
3192,10,305
3193,15,584
3194,11,438
3195,20,635
3196,8,410
3197,12,422
3198,16,535
3199,51,1612
3200,8,341
3201,17,717
3202,29,1265
3203,14,490
3204,15,498
3205,9,351
3206,21,701
3207,4,205
3208,4,83
3209,15,425
3210,21,856
3211,4,193
3212,5,175
3213,6,210
3214,20,1012
3215,10,452
3216,4,155
3217,6,191
3218,23,829
3219,40,1387
3220,14,535
3221,38,1286
3222,22,816
3223,23,895
3224,10,243
3225,4,193
3226,16,461
3227,7,249
3228,15,526
3229,14,431
3230,8,311
3231,21,696
3232,23,747
3233,58,1965
3234,32,1064
3235,16,455
3236,23,861
3237,5,212
3238,4,159
3239,15,518
3240,7,272
3241,7,220
3242,4,111
3243,30,1246
3244,30,1265
3245,10,434
3246,20,683
3247,22,873
3248,36,1171
3249,14,555
3250,7,291
3251,9,434
3252,16,449
3253,45,1521
3254,14,568
3255,17,575
3256,1,72
3257,22,832
3258,17,577
3259,24,1031
3260,10,331
3261,10,323
3262,4,126
3263,10,404
3264,20,708
3265,6,205
3266,8,273
3267,0,91
3268,13,627
3269,21,681
3270,13,402
3271,5,120
3272,20,565
3273,25,853
3274,25,886
3275,13,517
3276,6,209
3277,17,714
3278,21,635
3279,23,760
3280,20,690
3281,18,685
3282,9,290
3283,19,660
3284,6,244
3285,21,795
3286,7,226
3287,8,478
3288,25,918
3289,17,482
3290,7,306
3291,14,489
3292,21,610
3293,20,916
3294,16,499
3295,16,495
3296,16,604
3297,12,509
3298,16,594
3299,15,455
3300,13,384
3301,15,483
3302,26,810
3303,12,578
3304,8,362
3305,20,741
3306,15,518
3307,15,562
3308,22,759
3309,20,769
3310,6,230
3311,5,179
3312,27,998
3313,23,882
3314,12,432
3315,11,285
3316,27,864
3317,20,591
3318,8,296
3319,19,622
3320,8,247
3321,10,364
3322,9,323
3323,21,743
3324,17,608
3325,12,414
3326,14,639
3327,17,652
3328,8,281
3329,18,547
3330,3,64
3331,12,400
3332,29,1091
3333,27,839
3334,34,1464
3335,1,81
3336,12,368
3337,22,741
3338,12,438
3339,10,363
3340,11,420
3341,39,1491
3342,37,1317
3343,21,584
3344,27,878
3345,26,849
3346,9,277
3347,8,299
3348,8,205
3349,14,558
3350,18,551
3351,25,982
3352,8,284
3353,11,410
3354,17,637
3355,12,485
3356,19,630
3357,25,860
3358,19,689
3359,1,57
3360,10,388
3361,4,247
3362,26,1036
3363,8,202
3364,10,408
3365,20,750
3366,17,724
3367,5,124
3368,25,829
3369,13,483
3370,10,281
3371,10,323
3372,35,1312
3373,28,852
3374,29,998
3375,23,969
3376,12,515
3377,42,1512
3378,7,182
3379,1,57
3380,31,1085
3381,2,109
3382,9,268
3383,24,815
3384,24,1056
3385,12,359
3386,19,828
3387,33,1227
3388,10,332
3389,22,759
3390,26,680
3391,12,521
3392,15,536
3393,24,1024
3394,18,533
3395,10,249
3396,26,844
3397,34,1494
3398,16,532
3399,7,332
3400,16,591
3401,32,1140
3402,0,35
3403,7,240
3404,7,191
3405,7,304
3406,4,126
3407,17,600
3408,19,617
3409,4,239
3410,19,540
3411,7,252
3412,15,329
3413,24,870
3414,21,951
3415,19,554
3416,38,1322
3417,16,511
3418,25,970
3419,24,651
3420,32,1289
3421,41,1565
3422,2,96
3423,8,278
3424,45,1605
3425,24,716
3426,22,808
3427,33,1125
3428,14,484
3429,4,183
3430,24,789
3431,14,498
3432,8,324
3433,22,729
3434,17,644
3435,14,584
3436,27,1144
3437,26,893
3438,7,210
3439,5,140
3440,27,918
3441,16,551
3442,24,788
3443,15,518
3444,20,664
3445,18,671
3446,28,946
3447,25,787
3448,35,1311
3449,6,215
3450,11,338
3451,40,1276
3452,32,1116
3453,5,169
3454,16,508
3455,23,692
3456,23,763
3457,11,337
3458,16,589
3459,13,398
3460,9,270
3461,15,694
3462,19,579
3463,1,33
3464,10,394
3465,16,618
3466,58,2148
3467,9,362
3468,20,883
3469,16,523
3470,7,191
3471,31,1029
3472,25,914
3473,7,334
3474,22,631
3475,21,801
3476,19,563
3477,30,1144
3478,1,79
3479,16,518
3480,13,488
3481,58,2229
3482,25,924
3483,35,1151
3484,28,1084
3485,40,1545
3486,16,611
3487,29,937
3488,9,462
3489,14,586
3490,9,201
3491,33,1220
3492,4,225
3493,14,538
3494,15,555
3495,16,740
3496,22,769
3497,34,1193
3498,8,220
3499,27,939
3500,33,1134
3501,10,305
3502,32,1114
3503,13,519
3504,44,1536
3505,0,42
3506,21,772
3507,32,1122
3508,5,185
3509,17,577
3510,10,481
3511,17,584
3512,4,184
3513,12,444
3514,32,974
3515,0,70
3516,6,163
3517,23,749
3518,43,1649
3519,22,764
3520,23,772
3521,29,1018
3522,40,1359
3523,20,651
3524,5,300
3525,33,1077
3526,12,444
3527,19,652
3528,15,524
3529,19,603
3530,19,630
3531,16,534
3532,37,1244
3533,18,558
3534,28,919
3535,30,1108
3536,7,253
3537,9,311
3538,24,790
3539,14,464
3540,33,1078
3541,29,1146
3542,11,353
3543,14,447
3544,30,1101
3545,22,730
3546,24,725
3547,6,198
3548,9,416
3549,16,518
3550,14,440
3551,5,150
3552,15,411
3553,4,175
3554,11,383
3555,18,601
3556,6,256
3557,12,473
3558,28,814
3559,41,1360
3560,16,577
3561,30,870
3562,12,364
3563,39,1563
3564,16,579
3565,30,1110
3566,9,378
3567,32,1140
3568,19,649
3569,26,1106
3570,16,635
3571,14,448
3572,9,256
3573,25,747
3574,3,138
3575,22,917
3576,17,557
3577,0,138
3578,8,194
3579,30,930
3580,63,2442
3581,16,641
3582,19,564
3583,1,97
3584,9,450
3585,8,262
3586,16,597
3587,25,722
3588,41,1435
3589,5,168
3590,13,440
3591,23,784
3592,22,759
3593,26,789
3594,28,1137
3595,34,1293
3596,15,446
3597,13,488
3598,19,661
3599,15,563
3600,25,803
3601,15,443
3602,17,636
3603,9,268
3604,16,579
3605,19,714
3606,32,1350
3607,18,665
3608,31,1210
3609,6,231
3610,14,572
3611,30,1141
3612,25,872
3613,10,318
3614,23,839
3615,11,439
3616,17,545
3617,8,314
3618,30,1159
3619,11,384
3620,48,1876
3621,7,297
3622,4,123
3623,0,24
3624,25,804
3625,22,754
3626,39,1501
3627,14,557
3628,10,374
3629,7,377
3630,14,553
3631,24,800
3632,41,1597
3633,12,347
3634,20,726
3635,14,538
3636,49,1772
3637,32,1139
3638,18,573
3639,33,1032
3640,30,1123
3641,30,955
3642,4,166
3643,12,522
3644,25,843
3645,48,1695
3646,17,522
3647,22,811
3648,20,766
3649,60,1835
3650,28,1029
3651,35,1244
3652,13,606
3653,0,113
3654,32,1171
3655,28,636
3656,28,1129
3657,3,125
3658,7,247
3659,18,603
3660,27,987
3661,9,360
3662,13,544
3663,41,1460
3664,25,875
3665,30,1124
3666,19,740
3667,23,684
3668,5,200
3669,16,641
3670,36,1144
3671,18,744
3672,36,1242
3673,4,131
3674,14,476
3675,19,669
3676,18,558
3677,7,206
3678,11,350
3679,9,483
3680,8,202
3681,20,668
3682,52,1911
3683,14,516
3684,0,42
3685,22,779
3686,12,457
3687,12,401
3688,24,754
3689,27,933
3690,11,253
3691,21,764
3692,37,1266
3693,26,1020
3694,23,687
3695,12,471
3696,16,483
3697,46,1632
3698,6,197
3699,16,418
3700,20,615
3701,8,249
3702,11,400
3703,17,484
3704,8,208
3705,22,841
3706,14,487
3707,6,276
3708,33,1155
3709,30,1089
3710,25,811
3711,27,779
3712,18,523
3713,14,467
3714,10,269
3715,41,1351
3716,37,1114
3717,36,1330
3718,32,1169
3719,17,590
3720,23,821
3721,24,778
3722,11,388
3723,28,1001
3724,0,29
3725,17,486
3726,33,967
3727,13,416
3728,17,515
3729,21,671
3730,10,450
3731,54,1943
3732,39,1416
3733,50,1662
3734,15,458
3735,47,1713
3736,24,903
3737,21,703
3738,22,823
3739,22,848
3740,21,683
3741,27,1155
3742,16,473
3743,5,158
3744,11,394
3745,22,650
3746,28,995
3747,41,1535
3748,23,771
3749,19,660
3750,21,861
3751,38,1367
3752,28,736
3753,21,598
3754,19,741
3755,23,932
3756,19,541
3757,3,162
3758,12,453
3759,22,828
3760,47,1660
3761,14,374
3762,12,304
3763,43,1657
3764,9,245
3765,24,820
3766,23,689
3767,1,54
3768,23,885
3769,43,1304
3770,32,1076
3771,9,363
3772,21,644
3773,10,349
3774,32,949
3775,30,999
3776,6,177
3777,15,397
3778,12,396
3779,2,96
3780,34,1237
3781,33,1149
3782,12,474
3783,15,553
3784,34,1251
3785,30,1130
3786,42,1543
3787,25,732
3788,12,362
3789,30,1207
3790,15,699
3791,26,934
3792,44,1470
3793,30,1018
3794,26,821
3795,26,872
3796,15,392
3797,21,563
3798,15,569
3799,14,499
3800,9,250
3801,18,611
3802,12,326
3803,53,1833
3804,28,981
3805,13,442
3806,34,1046
3807,25,725
3808,27,1143
3809,12,420
3810,17,595
3811,38,1430
3812,15,610
3813,7,278
3814,15,581
3815,23,668
3816,27,878
3817,8,260
3818,6,252
3819,19,683
3820,9,367
3821,14,527
3822,12,466
3823,16,638
3824,9,427
3825,57,2113
3826,38,1151
3827,6,163
3828,29,899
3829,11,294
3830,33,996
3831,23,894
3832,25,738
3833,16,573
3834,19,750
3835,67,2710
3836,20,643
3837,29,960
3838,17,523
3839,39,1278
3840,41,1540
3841,12,372
3842,18,696
3843,31,1129
3844,23,909
3845,24,747
3846,36,1117
3847,16,528
3848,19,659
3849,27,816
3850,5,212
3851,22,767
3852,17,504
3853,41,1249
3854,26,1025
3855,9,242
3856,45,1688
3857,4,182
3858,14,489
3859,22,829
3860,16,584
3861,51,1612
3862,0,108
3863,21,864
3864,40,1420
3865,33,1059
3866,20,666
3867,2,90
3868,38,1373
3869,22,810
3870,11,474
3871,19,727
3872,13,387
3873,22,749
3874,11,452
3875,23,804
3876,47,1670
3877,14,452
3878,16,579
3879,22,684
3880,39,1142
3881,16,677
3882,14,489
3883,29,887
3884,21,964
3885,6,191
3886,37,1407
3887,12,357
3888,27,991
3889,2,71
3890,7,341
3891,25,710
3892,33,1015
3893,25,908
3894,39,1421
3895,14,454
3896,8,262
3897,42,1453
3898,24,945
3899,33,1234
3900,27,1095
3901,26,834
3902,6,175
3903,17,627
3904,0,148
3905,9,261
3906,11,444
3907,11,413
3908,30,993
3909,4,259
3910,19,593
3911,4,227
3912,12,438
3913,14,479
3914,1,31
3915,9,329
3916,28,969
3917,8,240
3918,18,540
3919,27,973
3920,14,588
3921,22,666
3922,5,210
3923,22,644
3924,16,481
3925,17,619
3926,17,675
3927,5,206
3928,17,627
3929,30,854
3930,15,549
3931,20,876
3932,30,1210
3933,25,861
3934,14,404
3935,59,2101
3936,49,1817
3937,40,1258
3938,7,392
3939,67,2139
3940,38,1343
3941,10,345
3942,29,1237
3943,23,732
3944,52,1981
3945,6,216
3946,19,754
3947,31,1040
3948,33,1038
3949,50,2062
3950,29,1064
3951,28,1056
3952,2,50
3953,39,1273
3954,53,1786
3955,9,342
3956,22,666
3957,19,728
3958,48,1842
3959,27,760
3960,26,947
3961,26,853
3962,11,319
3963,9,342
3964,15,541
3965,0,97
3966,12,627
3967,18,656
3968,23,948
3969,23,763
3970,9,280
3971,31,1042
3972,41,1490
3973,14,394
3974,40,1184
3975,10,332
3976,6,157
3977,25,910
3978,41,1342
3979,26,912
3980,22,791
3981,30,1217
3982,42,1783
3983,20,739
3984,53,1608
3985,27,875
3986,20,713
3987,20,656
3988,35,1213
3989,21,875
3990,17,629
3991,40,1404
3992,28,999
3993,33,1135
3994,10,300
3995,5,172
3996,18,592
3997,15,578
3998,13,619
3999,23,849
4000,1,49
4001,14,598
4002,4,142
4003,18,808
4004,8,432
4005,14,554
4006,13,363
4007,22,765
4008,31,1030
4009,14,466
4010,22,868
4011,21,684
4012,29,1120
4013,21,611
4014,19,562
4015,9,332
4016,6,241
4017,13,422
4018,37,1341
4019,46,1363
4020,27,888
4021,38,1507
4022,24,835
4023,12,330
4024,24,831
4025,24,838
4026,26,812
4027,21,776
4028,5,265
4029,27,957
4030,6,137
4031,22,835
4032,3,100
4033,3,117
4034,6,186
4035,47,1593
4036,26,1068
4037,4,189
4038,28,944
4039,10,358
4040,68,2463
4041,6,223
4042,23,731
4043,12,487
4044,9,299
4045,42,1415
4046,31,994
4047,56,2236
4048,40,1332
4049,20,698
4050,24,762
4051,18,581
4052,6,233
4053,31,834
4054,28,773
4055,36,1344
4056,30,1064
4057,13,495
4058,12,434
4059,32,1030
4060,38,1051
4061,31,921
4062,44,1496
4063,23,704
4064,26,802
4065,28,964
4066,27,909
4067,19,584
4068,22,686
4069,10,311
4070,27,811
4071,7,208
4072,12,330
4073,16,518
4074,37,1344
4075,16,639
4076,30,1019
4077,18,706
4078,48,1470
4079,21,745
4080,6,132
4081,39,1414
4082,37,1182
4083,55,1968
4084,7,245
4085,21,725
4086,50,1819
4087,19,693
4088,28,785
4089,27,934
4090,30,1269
4091,20,726
4092,56,1852
4093,44,1635
4094,36,1216
4095,26,753
